ID,Japanese,English,Chinese,EnglishCensored,Korean,German
14,"","A planet-type Digimon discovered in a
planet analysis software at a space
development center. This space warrior dons a
star-shaped armor suit, and star-marked
gloves and boots. Its tattered yellow scarf
tells of Starmon's combat experience. Its
eyes burn with fighting spirit and can convey
this to opponents without a word. It can even
use this ability effect to hypnotize its
foes. This hot-blooded Digimon idolizes the
brave Leomon. Special move Meteor Shower
rains small meteors on the enemy.","從宇宙開發中心的行星分析用軟體中，
偶然發現的行星型數碼寶貝。
身穿星星形狀的裝甲套裝，
並裝備上星星標記的手套和靴子的宇宙戰士。
破爛的黃色圍巾說明了星星獸的戰鬥經歷。
身體中央的眼睛燃燒著鬥志，
即使不說話也能將想法傳遞給對方。
此外，還有另一種高明的利用方式，
即能夠向對方施展催眠術。
是個崇拜勇者獅子獸的熱血數碼寶貝。
必殺技是將小型流星砸到敵人頭上的『流星風暴』。","","우주개발센터의 행성 해석용 소트프에서 우연히 발견된
행성형 디지몬.
별 모양의 아머슈츠와 별 마크 장갑, 부츠를 장비한
우주의 전사. 너덜너덜해진 황색 머플러가 스타몬이
거쳐온 전투를 말해주고 있다.
몸 중앙에 있는 눈은 투지에 불타며 말하지 않아도
상대에게 의사가 전해진다.
또한 이를 고도로 이용하여 상대에게 최면술을 걸
수도 있다.
용사 레오몬을 동경하는 열혈 디지몬이다.
필살기는 소형의 유성을 적의 머리 위로 쏟아붓는
『메테오스 콜』.","Ein Planeten-Digimon, das in einer Software
zur Planetenanalyse in einem Zentrum für
Raumforschung entdeckt wurde. Dieser
Raumkrieger trägt einen sternförmigen
Panzeranzug sowie Stiefel und Handschuhe mit
Sternen. Sein abgewetzter gelber Schal ist
ein Zeichen seiner Kampferfahrung. In seinen
Augen lodert der Kampfgeist, den auch Gegner
ohne jede Worte spüren. Dadurch kann Starmon
seine Feinde hypnotisieren. Dieser Heißsporn
verehrt das mutige Leomon. Mit „Meteorschauer“
lässt es kleine Meteoriten niederregnen."
15,"","A gigantic bird Digimon with two massive
horns growing from its head. Known as the
""Great Eagle of the Desert,"" it flies through
the skies at mach speed and can seek out
distant enemies with its keen eyesight. The
horns on its head are immensely powerful when
it glides down and rams into enemies. Many
bird type Digimon are brutal, but Aquilamon
respects decorum and obeys the orders of the
master it pledged allegiance to without fail.
Its special move Glide Horn charges
enemies from the heavens.","頭部長有2根巨大的角的巨鳥型數碼寶貝。
有“沙漠之巨鷲”的稱號，以音速在天空飛翔，
並擁有可從遠方探查出敵人的眼力。
當它從遙遠的高空上滑翔向敵人展開突擊時，
頭上的角可發揮莫大的威力。
鳥系數碼寶貝大多性格暴戾，
但亞古拉獸卻相當重視禮節，
會完全服從它所效忠的主人的命令。
必殺技是從高空向敵人突擊的『碎裂角』。","","머리에 거대한 두 개의 뿔이 난 거조형 디지몬.
""사막의 거취""로 불리며 마하의 스피드로 하늘을
날아서 멀리 떨어진 적을 찾아내는 시력을 가졌다.
머리의 뿔은 아득한 상공으로부터 활강해 적에게
돌진할 때 절대적인 위력을 발휘한다.
조류계 디지몬은 흉폭한 성격이 많지만 아큐라몬은
예절을 중시하고 충성을 맹세한 주인의 명령에는 
절대 복종한다.
필살기는 상공으로부터 적에게 돌진하는
『글라이드 호른』.","Ein gigantisches Vogel-Digimon aus dessen
Stirn zwei gewaltige Hörner wachsen. Es wird
„Großer Adler der Wüste“ genannt und fliegt
mit Schallgeschwindigkeit durch die Lüfte.
Mit seinem scharfen Blick kann es auch weit
entfernte Gegner ins Visier nehmen. Seine
Hörner sind sehr wirkungsvoll, wenn es auf
Gegner herabstürzt. Viele Vogel-Digimon sind
grausam, doch Aquilamon verhält sich
anständig und befolgt immer die Anweisungen
seines Meisters. Mit „Gleithorn“ stürzt es
aus der Luft auf seine Gegner herab."
16,"","A Commando Dragon aiming to be a Virus Buster.
Many vestiges remain from Monodramon, like
the horn stretching out behind it, but it
looks like a completely different species when
it turns into its metal-plated Command Mode.
Friendly by nature, it is gripped by an
instinct for extermination (or destruction?)
when it encounters a virus type, and won't
stop until its opponent has turned into data
trash. Its fearsome special move Fang Strike
burns its metal plates white-hot, turning it
into a flaming mass before tackling the enemy.","目標成為病毒剋星的“指揮官龍”。往後延伸的
角等處，還留著不少單角龍獸的影子，但由於用
金屬板包覆成指揮官模式，因此看起來像是完全
不同的種類。原本是溫柔的數碼寶貝，但只要看
到病毒種，其驅逐本能(破壞本能？)便會奪取意
識，不把對手化為資料塵埃絕不停手。必殺技的
「強襲獠牙」，是將各處的金屬版灼熱燃燒，全
身化為火球撞向敵人的恐怖招式。","","바이러스 백신을 지향하는 ""커맨드 드래곤"".
뒤로 돋아난 뿔 등 모노드라몬의 모습이 남아있는
부분도 많지만 메탈 그레이드에 감싸인 커맨더 모드로
변모하고 있기 때문에 완전히 다른 종으로도 보인다.
본래는 상냥한 디지몬이지만 일단 바이러스 종을
발견하면 구제 본능(파괴 본능?)에 사로잡혀버리기에
상대가 데이터의 먼지로 화할때까지 싸움을 멈추지
않는다.
필살기『스트라이크 팽』은 다리 부분의 메탈 그레이드를
작열의 불꽃에 휩싸이게 하여 전신 불꽃 덩어리가 되어
상대에게 들이받는 무서운 기술이다.","Kommandodrache, der gern ein Virenjäger wäre.
Rudimentäre Merkmale wie das nach hinten
ragende Horn erinnern an Monodramon, doch
im Kommandomodus mit Metallpanzer sieht es
aus wie eine ganz andere Spezies. Dieses
freundliche Geschöpf wird zum Zerstörer,
wenn es einem Virus-Typ begegnet, und hält
erst ein, wenn der Gegner Datenmüll ist.
Sein Spezialmove „Zahnangriff“ lässt seinen
Metallpanzer weiß glühen, bevor es, einem
Feuerball gleich, in den Gegner kracht."
19,"","Dorugoramon is an imaginary Digimon born from
the daydream of a DigiCore. It is a form
Digivolved when the creativity of the DigiCore
itself was miraculously released from the
interface on its brow. Perhaps because of
the powerful life energy data of the legendary
""dragon"" within its DigiCore, this DigiCore-
created form is the powerful avatar of
""destruction"", and the incarnation of the
""ultimate enemy"". Its special move Brave
Metal is a fierce charge containing its body
and soul.","多路戰龍獸，是由“數碼核的幻想”所誕生的虛
構數碼寶貝。由於額頭的介面，就連數碼核本身
的創造力也奇蹟解放所進化的樣貌。可能是原本
數碼核內具有傳說生物“龍”的強大生命資料，
所以數碼核所創造的樣貌，既是強大的“破壞”
源頭，也是“究極之敵”的化身。必殺技是用
所有力量使出的驚人突擊「勇者金徽」。","","돌고라몬은 ""디지코어(전뇌핵)의 공상""이 만들어낸
가공의 디지몬이다.
이마의 인터페이스에 의해 디지코어 자신의 창조력이
기적적으로 해방되어 진화한 모습이다.
원래 디지코어 내의 전설의 생물 ""드래곤""의 강한
생명력 데이터를 가지고 있기 때문인지 디지코어가
창조한 모습은 막강한 ""파괴""의 화신이며
""궁극의 적""의 화신이기도 하다.
팔살기는 전신전령을 담은 무시무시한 돌격
『브레이브 메탈』.","Dorugoramon ist ein imaginäres Digimon, das
aus dem Tagtraum eines Digikerns entstand.
Die Form digitierte, als die Kreativität des
Digikerns selbst auf wundersame Weise aus dem
Interface auf seiner Stirn freigesetzt wurde.
Mächtiger Avatar der „Zerstörung“ und Verkör-
perung des „ultimativen Gegners“, eventuell
aufgrund der starken Lebensenergiedaten des
legendären „Drachen“ in seinem Digikern. Sein
Spezialmove „Mutmetall“ ist eine ungestüme
Attacke unter Einsatz seines Körpers und
seiner Seele."
20,"","A mouse-like Digimon that is always up to
mischief with Sukamon. The two share a firm
friendship (at least Chuumon thinks so).
Sukamon happened to pass by when it was about
to be captured by the network trap Carnivore,
saving it by accident. It is fundamentally
cowardly, but it doesn't lose when it comes to
cunning, and runs away when things get dicey.
Its special move Cheese Bomb hurls a cheese-
shaped explosive, sure to cause misfortune to
any who mistake it for food.","總是對大便獸灌壞點子，老鼠型的數碼寶貝。跟
大便獸有深厚的友誼(但只有芝蒙獸這麼想？)
從前差點被網路上的陷阱「肉食獸」捕捉時，被
剛好經過的大便獸所救，從此成為好友。基本上
很膽小，但壞點子倒是天下第一，一有危險便會
落荒而逃。必殺技是投出乳酪形狀的炸彈「乳酪
炸彈」。一旦誤食可就大事不妙了。","","언제나 스카몬에게 나쁜 지혜를 알려주는
쥐같은 디지몬. 스카몬과는 단단한 우정으로
이어져 있어서(그렇게 생각하고 있는 건 츄몬
뿐일지도?) 이전에 네트워크상의 트랩인
「카니보아(육식동물)」에게 포획당할 뻔한 것을
마침 지나가던 스카몬이 구해준 이래 함께 다니게 
되었다. 기본적으로는 소심하지만 잔머리만큼은 
천하 제일로 위험해지면 허둥지둥 도망간다. 필살
기는 치즈 형태의 폭탄을 던지는『치즈 폭탄』.
실수로 먹기라도 했다간 터무니없는 일이 일어나고
만다.","Mäuseartiges Digimon, das gemeinsam mit
Sukamon immer Schabernack im Sinn hat. Die
beiden sind dicke Freunde (zumindest glaubt
Chuumon das). Sukamon war zugegen, als die
Netzwerkfalle „Carnivore“ es gerade fangen
wollte und rettete es zufällig. Feige, aber
äußerst durchtrieben. Ergreift die Flucht,
wenn es brenzlig wird. Bei seinem Spezialmove
„Käsebombe handelt es sich um einen Spreng-
satz in Käseform, der jedem, der davon
nascht, heftige Bauchschmerzen bereitet."
21,"","A huge Digimon that lurks in the deep sea of
the net, representing the greatest class of
giant Digimon in the Digital World. Its sheer
size means it cannot be processed by ordinary
computers because of all its data.
It is possible to confirm similar species in
the area of File Island, but Whamon, which
inhabits the coast of the Folder Continent,
has exceeded the attack and life force of
its kin and digivolved to an Ultimate form.
It uses Tidal Wave as its special move,
which is a destructive tsunami attack.","棲息在網路深海之中的巨型數碼寶貝。
它的龐大體積在數碼世界可說是首屈一指。
它龐大的體積承載著一般電腦無法處理的資料量。
雖然在檔案島近海發現了同樣的物種，
但棲息於這個資料夾大陸沿岸的巨鯨獸如同外表
攻擊力、生命力都大幅地提升，
進化到完全體的型態。
必殺技是捲起巨大的海嘯，
將一切破壞殆盡的『大海嘯』。","","네트워크의 심해에서 사는 거체 디지몬.
그 거대함은 디지털 월드에서는 최대급.
이 거대함 때문에 통상 컴퓨터로는 처리할 수 없을 정도의
데이터량을 가지고 있다. 파일섬 근해에서도 동종을
확인할 수 있지만 이 폴더 대륙 연안에서 사는 고래몬은
생김새는 같아도 공격력, 생명력이 더욱 뛰어나
완전체로 진화를 이루었다.
필살기는 거대한 지진해일을 일으켜 모든 것을 파괴하는
『타이달 웨이브』.","Ein riesiges Digimon, das in der digitalen
Tiefsee lauert. Es gehört zur größten Klasse
der Riesen-Digimon in der Digitalen Welt. Aufgrund
seiner enormen Größe können gewöhnliche
Computer seine Datenmassen nicht verarbeiten.
Es gibt ähnliche Spezies in der Gegend um die
Dateiinsel, doch Whamon, das an der Küste
des Ordnerkontinents lebt, besitzt mehr
Lebensenergie und Angriffskraft als seine
Artgenossen und ist zu einer Ultra-Form
digitiert. Sein Spezialmove „Flutwelle“ ist
ein zerstörerischer Tsunami-Angriff."
22,"","A humanoid insectoid Digimon with butterfly
wings. It is cautious at first, but once it
gets to know someone it has a cheerful,
innocent countenance. It likes to sing while
dancing gracefully in well-lit places, and its
voice is considered an eternal treasure. Its
special move Flying Kick is a high-flying
dropkick, and its Infinity Dream move blows
scales from its flapping wings. Using Infinity
Dream on an enemy can poison or paralyze it,
but it is mainly used to ease the pain of
injured allies and raise their spirits.","有著人類型態與蝴蝶翅膀的昆蟲型數碼寶
貝。一開始會充滿警戒，但打好關係後，
便會展露出開朗迷糊的表情。喜歡充滿陽
光的地方優雅的跳舞並唱歌，其歌聲也被
稱為永遠的寶物。必殺技，是大大地飛起
並使出的飛踢「飛舞踢擊」，以及拍舞翅
膀，讓鱗粉乘風飛揚的「無限之夢」。
對敵人使出的「無限之夢」，雖然會引發
中毒與麻痺，但主要使用在和緩受傷的夥
伴痛楚，讓他們能舒服一點。","","인간의 형태에 나비의 날개를 가진 곤충형 디지몬.
처음 항동안은 경계심을 보이지만 친해지면 밝고 얼빠진 
표정을 보여준다.
빛이 비추는 장소에서 우아하게 춤추며 노래를 부르는 것을
좋아하며 그 노랫소리는 영원한 보물이라고 한다.
필살기는 크게 비상해서 날라차기를 하는『플라잉 킥』과 
날개를 펼쳐 바람에 인분을 실어날리는『인피니티 드림』이
있다.
『인피니티 드림』은 적에게 사용하면 독이나 마비를 일으키
지만 주된 사용 방법은 상처를 입은 동료의 통증을 완화하거나
기분을 편안하게 만드는 것이다.","Menschliches Insekten-Digimon mit den Flügeln
eines Schmetterlings. Zunächst zurückhaltend,
doch fröhlich bis naiv in Gesellschaft seiner
Vertrauten. Singt und tanzt gern an hell
erleuchteten Orten, und seine Stimme gilt als
ewiger Schatz. Beim Spezialmove „Fliegender
Tritt“ springt es hoch und tritt im Sturzflug
zu. Beim „Unendlichkeitstraum“ regnet es
Schuppen von seinen flatternden Flügeln, die
Gegner vergiften oder lähmen, aber meistens
eingesetzt werden, um Schmerzen verletzter
Verbündeter zu lindern und sie aufzumuntern."
23,"","A mutant Digimon DNA Digivolved from Stingmon
and ExVeemon. A chimera of dragon and insect,
this Digimon is nicknamed the Dreadful Bee.
Its hard to classify as a dragon or insectoid
Digimon, but its insect nature is more
pronounced. It uses four wings to fly,
perceiving the enemy with compound eyes and
choking the life out of them with certainty.
Dinobeemon also has a pretty brutal
personality. Its special move Hell Masquerade
chops up enemies at a speed that leaves
afterimages.","由飛蟲獸和V仔獸EX合體所進化的突變型數碼寶
貝。既是龍與昆蟲的合成獸，也有著「恐懼巨蜂」
之名的數碼寶貝。雖然是難以分類為昆蟲或龍的
數碼寶貝，但有強烈的昆蟲性質。能用四片翅膀
飛上高空，並由頭部的複眼準確掌握位置，確實
打倒敵人。此外，恐蜂獸具有相當凶暴的性格。
必殺技是用迅速動作留下殘影，同時切開敵人的
「地獄舞蹈」。","","스팅몬과 엑스브이몬이 조그레스 진화를 한
돌연변이형 디지몬.
용과 곤충의 키메라(합성수)이며 ""무서운 벌""이란
이름을 가진 디지몬. 용형과도 곤충형과도 구별하기
어려운 종이지만 곤충의 특성이 더 진하게 나타난다.
4장의 날개로 상공을 날며 머리의 겹눈으로
적을 정확하게 파악하고 확실하게 적의 숨통을 끊는다.
또한 다이노몬은 상당히 흉폭한 성격의 소유자이다.
필살기는 재빠른 움직임으로 잔상을 남기며 적을
베어내는 ""지옥의 무도""『헬 매스커레이드』.","Mutanten-Digimon, das durch DNA-Digitation aus
Stingmon und ExVeemon entstand. Mischwesen
aus Drache und Insekt, wird auch „Furchtbare
Biene“ genannt. Schwierig als Drachen- oder
Insekten-Digimon einzuordnen, wobei seine
Insektennatur stärker ausgeprägt ist. Fliegt
mit vier Flügeln, nimmt Gegner mit Netzaugen
wahr und erstickt sie verlässlich. Dinobeemon
hat eine ziemlich grausame Persönlichkeit.
Mit seinem Spezialmove „Höllenmaskerade“
hackt es Gegner so schnell klein, dass
Nachbilder zurückbleiben."
24,"","This pixie Digimon resides in the Net Ocean
and is very rarely seen. Although referred to
as Angemon, it is actually a very different
type from other Angemon. The ring around its
neck is holy and it is thought that there is
some connection with holy Digimon such as
Gatomon or Angewomon, both of which also wear
rings. The writing on the ring is not
understood. Although this Digimon generally
avoids fighting, it does have a special move
called Ocean Love that makes its enemy lose
the will to fight, resulting in victory.","棲息於網路之海中，
相當罕見的妖精型數碼寶貝。
雖然名字裡有「天使」，但以生態系來說，
和天使獸系是完全不相同的種族。
海天使獸的頸部所配戴的環被稱之為“神聖環”，
從迪路獸和天女獸都有配戴這點可以推測出，
神聖環和神聖數碼寶貝有所關聯；
上面所刻劃的文字至今仍未查明。
基本上不喜歡戰鬥，必殺技的『海洋之愛』
會讓敵人失去鬥志，並將結果導向勝利。","","좀처럼 보기 힘든 네트워트 바다 속에 사는 요정형
디지몬.
엔젤몬이라는 이름이 붙어있지만 생태계는 엔젤몬과
완전히 다른 별개의 종족이다.
마린엔젤몬의 목에 달린 링은 ""홀리링""으로 불리며 
가트몬이나 엔젤우몬에게도 같은 것이 있는 점으로 보아
성스러운 디지몬과 무언가 관계가 있는 듯하다.
거기에 새겨진 문자는 아직 밝혀지지 않았다.
기본적으로 전투를 좋아하지는 않지만 필살기인
『오션 러브』는 모든 적의 전의를 상실하게 해서
결과적으로 승리를 거두게 된다.","Dieses Feen-Digimon lebt im Netzozean und
wird nur sehr selten gesichtet. Obwohl es als
Angemon bezeichnet wird, unterscheidet es
sich deutlich von anderen Angemon. Der Ring
um seinen Hals ist heilig und man vermutet
eine Verbindung zu heiligen Digimon wie
Gatomon oder Angewomon, die ebenfalls Ringe
tragen. Die Inschrift des Rings gibt noch
immer Rätsel auf. Obwohl dieses Digimon
ungern kämpft, verfügt es über einen
Spezialmove namens „Liebesattacke“."
25,"","An android Digimon modded from a wild predator
Digimon to ensure it kills its target. It was
modded with pure, heavyweight Chrome Digizoid
to restrain its sturdy organic body and
uncontrollable ferocity. Its incredible
explosive power and flying ability stem from
its organic body before its remodeling.
Although small, it can gradually release its
abilities until it can take down even a super-
large Digimon in a single blow. Its special
move Ambush Crunch springs upon enemies with
sharp teeth, instantly chomping their vitals.","為了確實收拾獵物，以具有獵食本能的野生數碼
寶貝為基礎，進行改造的改造型數碼寶貝。由於
有著十分強悍的生物身體與棘手的猙獰性格，用
上了具有相當重量的無垢數碼合金來改造，壓制
了運動能力。但爆發力與飛行能力卻破格高超，
則是因為改造前，野生數碼寶貝的生物身體有著
很大的關係。雖是小型數碼寶貝，但只要逐漸開
放能力，就連超大型數碼寶貝都能一擊解決。必
殺技是撲向敵人，並用銳利牙齒瞬間咬向要害的
「埋伏襲擊」。","","사냥감을 확실하게 끝내기 위해 포식 본능을 가진 디지몬을
베이스로 개조된 사이보그형 디지몬.
너무나도 강인한 생체와 감당할 수 없는 영맹성을 가졌기에
상당히 중량이 있는 무구인 크롬디지조이드 메탈로 개조해서
운동능력을 억제하고 있다. 그러나 순발력도 비상 능력도
대단히 높은 것은 개조되기 전인 야생 디지몬의 신체의
영향이 크다.
소형이지만 서서히 능력을 개방하면 초대형 디지몬조차 
족히 일격으로 쓰러뜨릴 능력을 가졌다.
필살기는 적에게 달려들어 날카로운 이빨로 순식간에
급소를 물어뜯는『앰부쉬 크런치』","Durch Modden aus einem Raubtier-Digimon ge-
schaffenes Androiden-Digimon, das sein Ziel
verlässlich töten soll. Wurde mit reinem,
schweren Chrom-Digizoid gemoddet, um seinen
kräftigen organischen Körper und sein unbän-
diges Gemüt zu kontrollieren. Seine Spreng-
kraft und Flugfähigkeit verdankt es seinem
früheren Körper. Es nutzt seine Fähigkeiten
trotz geringer Größe nach und nach, bis es
auch übergroße Digimon mit einem Schlag aus-
schalten kann. Beim Spezialmove „Hinterhalt-
Presse“ beißt es empfindlich zu."
26,"","This twin-bladed warrior Digimon is called
the ""Golden Meteor"" because of the courageous
way it cuts into the front lines. It exhibits
incredible speed when wielding the Souken
Gradalpha blades, but the truth is the twin
swords are cursed, forcing their user into a
berserker frenzy. Its overall power is
wanting, but its sword skill surpasses that of
the Royal Knight Crusadermon. Its royal blue
cape is a badge of honor, proof of its
achievements in battle. Its special move Cross
Blade is a swift cross-shaped slicing blow.","由於勇敢衝鋒陷陣的樣子，被稱為“金色流星”
的戰士型數碼寶貝。據說以二刀流使用「雙劍開
端之刃」時，劍技將到神速，但卻會無法控制自
己，無法保持理性進行戰鬥。綜合能力雖然不及
聖騎士“皇家騎士”的君主獸，但劍技卻凌駕其
上。據說那皇家藍色的披風，便是其在各大戰事
中所立下功勳，因而獲得的名譽之證。必殺技是
以十字斬殺敵人，神速的必殺劍「十字利刃」。","","용맹 과감하게 적의 선봉을 베어내는 모습 때문에 ""금색 유성""
으로 불리는 쌍검 전사형 디지몬.
「쌍검 그레이달파」를 이도류로 사용하면 그 검기가 신속에
이르지만 스스로는 제어불능이 되는 저주의 검으로,
이성을 유지한 채 싸우는 것은 불가능하다.
종합적으로는 떨어지지만 검술만큼은 성기사 ""로얄 나이츠""의
로드나이트몬도 능가하는 것으로 여겨지며 로얄 블루의 
망토는 수많은 전투에서 세운 공적을 통해 주어진 명예의 
징표라고 한다. 필살기는 적을 십자로 베어내는
신속의 필살검『크로스 블레이드』.","Dieses Krieger-Digimon mit Zwillingsschwertern
wird „Goldener Meteor“ genannt, da es forsch
die Frontlinien durchschneidet. Es schwingt
seine Klingen „Souken Gradalpha“ schnell wie
der Blitz, doch die verfluchten Schwerter
versetzen den Benutzer in einen Blutrausch.
Zwar ist es insgesamt nicht besonders stark,
doch ist es ein besserer Schwertkämpfer als
der Royal Knight Crusadermon. Sein königs-
blauer Umhang ehrt seine Verdienste im Kampf.
Sein Spezialmove „Kreuzklinge“ ist ein
schneller, kreuzförmiger Schlitzer."
27,"","The strongest dragon Digimon with a suit of
armor constructed of the strongest metal,
Chrome Digizoid. It is the ultimate form of
the Greymon-type Digimon, with a very changed
appearance, looking more humanoid. It also
has much improved power and speed.
Dramon Killers on both of its arms are
effective against Dramons, but these are a
double-edged sword that endanger it as well.
The shells on its back merge to become the
super-strong Brave Shield. Its special move
is Terra Force, a dense and hot energy ball.","全身以超金屬「數碼合金」製的鎧甲包覆的
最強龍戰士，暴龍獸系數碼寶貝的究極型態。　
雖然是和暴龍獸系數碼寶貝
巨大身軀不同的人型型態，
但速度、力量皆有飛躍性的提升。
裝備於雙手上的「龍獸剋星」
雖然能在龍獸系數碼寶貝上發揮偌大的威力，
但同時也是會將自己曝露於危險中的雙刃劍。
此外，當與背上的外殼合而為一時，
就會變成硬度最強的盾「勇氣之盾」。
必殺技是將空氣中的所有能量集中之一點後，
再發射出超高密度的高熱能源彈『蓋亞能量炮』。","","초금속 ""크롬디지조이트"" 갑옷을 입은 최강의 용전사
이며 그레이몬계 디지몬의 궁극형태.
그레이몬계 디지몬에게 흔히 보이는 거대한 모습과 달리
인간형의 형태를 가지고 있지만 스피드, 파워가 모두
비약적으로 상승했다. 양팔에 장비한 ""드라몬 킬러""
는 드라몬계 디지몬에게 절대적인 위력을 발휘하지만
동시에 스스로를 위험에 빠뜨리는 양날의 검이다.
또한 등에 장비한 외각을 하나로 합치면 최강의 경도를
자랑하는 방패 ""브레이브 실드""가 된다.
필살기는 대기중에 존재하는 모든 에너지를 한 점에
집중해 발사하는 초고밀도의 고열 에너지탄
『가이아포스』.","Das stärkste Drachen-Digimon. Seine Rüstung
besteht aus Chrom-Digizoid, dem härtesten
Metall der Welt. Es ist die Ultra-Form der
Digimon des Greymon-Typs. Sein Äußeres ist
stark verändert und wirkt menschenähnlich.
Auch seine Kraft und Schnelligkeit haben sich
deutlich verbessert. Dramon-Töter an seinen
Armen sind wirksam gegen Dramons, bringen
es aber auch selbst in Gefahr. Die Panzer auf
seinem Rücken vereinen sich zum extrem harten
„Schutzschild“. Bei „Terra-Macht“ wirft es
eine gewaltige heiße Energiekugel."
